,State,Action,Reward,Reward_Terms,Next_State
1093,"[0.3821791110020266, 0.03792618701308424, 0.005998011996023992, 0.0, 0.6819138487442121, 1.0, 0.0, 0.0, 1.0]",59,0.3715554259266442,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, 1.0, 6992510.8083235, 5186551.90524477, 6631443.416368009)","[0.04401107489878032, 0.1488276020841209, 0.009998019996039992, 0.25, 0.6833169636593237, 0.0, 1.0, 0.0, 1.0]"
1094,"[0.04401107489878032, 0.1488276020841209, 0.009998019996039992, 0.25, 0.6833169636593237, 0.0, 1.0, 0.0, 1.0]",44,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.1057628454003337, 1.0, 783336.1137354997, 5186551.90524477, 6631443.416368009)","[0.38202634330133745, 0.04954018380707345, 0.000998001996003992, 0.375, 0.6535709274589588, 1.0, 0.0, 0.0, 1.0]"
1095,"[0.38202634330133745, 0.04954018380707345, 0.000998001996003992, 0.375, 0.6535709274589588, 1.0, 0.0, 0.0, 1.0]",29,0.3715640489001196,"(674622.160635952, 2194227.8587135216, 500000.0, -0.1057628454003337, 1.0, 6989705.8083235, 5186551.90524477, 6631443.416368009)","[0.044283388090739624, 0.29150015072388213, 0.1999983999968, 0.125, 0.7230251157569805, 0.0, 1.0, 0.0, 1.0]"
1096,"[0.044283388090739624, 0.29150015072388213, 0.1999983999968, 0.125, 0.7230251157569805, 0.0, 1.0, 0.0, 1.0]",81,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 100000000.0, -0.1057628454003337, 1.0, 788336.1137354997, 5186551.90524477, 6631443.416368009)","[0.3851632884919068, 0.03774238876220133, 0.009198018396036792, 0.375, 0.6554651325943595, 1.0, 0.0, 0.0, 1.0]"
1097,"[0.3851632884919068, 0.03774238876220133, 0.009198018396036792, 0.375, 0.6554651325943595, 1.0, 0.0, 0.0, 1.0]",29,0.37137349655010066,"(674622.160635952, 2194227.8587135216, 4600000.0, -0.1057628454003337, 1.0, 7047303.9211435, 5186551.90524477, 6631443.416368009)","[0.04428279444798115, 0.16967866593652647, 0.00208000416000832, 0.25, 0.6713904868808755, 0.0, 1.0, 0.0, 1.0]"
1098,"[0.04428279444798115, 0.16967866593652647, 0.00208000416000832, 0.25, 0.6713904868808755, 0.0, 1.0, 0.0, 1.0]",29,0.23618520827892936,"(674622.160635952, 2194227.8587135216, 1041000.0, -0.1057628454003337, 1.0, 788325.2137354997, 5186551.90524477, 6631443.416368009)","[0.04428279444798115, 0.16967866593652647, 0.001184002368004736, 0.375, 0.6712501753893644, 0.0, 1.0, 0.0, 1.0]"
1099,"[0.04428279444798115, 0.16967866593652647, 0.001184002368004736, 0.375, 0.6712501753893644, 0.0, 1.0, 0.0, 1.0]",32,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 593000.0, -0.1057628454003337, 1.0, 788325.2137354997, 5186551.90524477, 6631443.416368009)","[0.3850062340630919, 0.03774238876220133, 0.002598005196010392, 0.375, 0.656868247509471, 1.0, 0.0, 0.0, 1.0]"
1100,"[0.3850062340630919, 0.03774238876220133, 0.002598005196010392, 0.375, 0.656868247509471, 1.0, 0.0, 0.0, 1.0]",35,0.37138371104604745,"(674622.160635952, 2194227.8587135216, 1300000.0, -0.1057628454003337, 1.0, 7044420.211623502, 5186551.90524477, 6631443.416368009)","[0.04427190192030278, 0.06053826593342317, 0.000398000796001592, 0.375, 0.6805107338291005, 0.0, 1.0, 0.0, 1.0]"
1101,"[0.04427190192030278, 0.06053826593342317, 0.000398000796001592, 0.375, 0.6805107338291005, 0.0, 1.0, 0.0, 1.0]",104,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 200000.0, -0.1057628454003337, 1.0, 788125.2137354997, 5186551.90524477, 6631443.416368009)","[0.379451044947122, 0.09576975732962147, 0.013998027996055993, 0.375, 0.6712501753893644, 1.0, 0.0, 0.0, 1.0]"
1102,"[0.379451044947122, 0.09576975732962147, 0.013998027996055993, 0.375, 0.6712501753893644, 1.0, 0.0, 0.0, 1.0]",34,0.3716992892790105,"(674622.160635952, 2194227.8587135216, 7000000.0, -0.1057628454003337, 1.0, 6942420.211623502, 5186551.90524477, 6631443.416368009)","[0.3794231181770684, 0.049716162131882194, 0.003998007996015992, 0.375, 0.8094569945278518, 1.0, 0.0, 0.0, 1.0]"
1103,"[0.3794231181770684, 0.049716162131882194, 0.003998007996015992, 0.375, 0.8094569945278518, 1.0, 0.0, 0.0, 1.0]",23,0.37170065109350503,"(674622.160635952, 2194227.8587135216, 2000000.0, -0.1057628454003337, 1.0, 6941907.442303502, 5186551.90524477, 6631443.416368009)","[0.04433706380228173, 0.4006576680939148, 0.028998057996115992, 0.125, 0.6934193910481268, 0.0, 1.0, 0.0, 1.0]"
1104,"[0.04433706380228173, 0.4006576680939148, 0.028998057996115992, 0.125, 0.6934193910481268, 0.0, 1.0, 0.0, 1.0]",91,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 14500000.0, -0.1057628454003337, 1.0, 789321.6648054994, 5186551.90524477, 6631443.416368009)","[0.37952649981081554, 0.06063067339078848, 0.005998011996023992, 0.0, 0.6855619475235022, 1.0, 0.0, 1.0, 0.0]"
1105,"[0.37952649981081554, 0.06063067339078848, 0.005998011996023992, 0.0, 0.6855619475235022, 1.0, 0.0, 1.0, 0.0]",12,0.23533580031818582,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, -1.0, 6943805.654303502, 5186551.90524477, 6631443.416368009)","[0.044290625464535535, 0.21573883721590498, 0.001398002796005592, 0.25, 0.6796688648800336, 0.0, 1.0, 0.0, 1.0]"
1106,"[0.044290625464535535, 0.21573883721590498, 0.001398002796005592, 0.25, 0.6796688648800336, 0.0, 1.0, 0.0, 1.0]",50,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 700000.0, -0.1057628454003337, 1.0, 788469.0006834994, 5186551.90524477, 6631443.416368009)","[0.044290625464535535, 0.3662581179275102, 0.000998001996003992, 0.25, 0.7091342780973762, 0.0, 1.0, 0.0, 1.0]"
1107,"[0.044290625464535535, 0.3662581179275102, 0.000998001996003992, 0.25, 0.7091342780973762, 0.0, 1.0, 0.0, 1.0]",132,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 500000.0, -0.1057628454003337, 1.0, 788469.0006834994, 5186551.90524477, 6631443.416368009)","[0.044290625464535535, 0.06053826593342317, 0.01999803999607999, 0.125, 0.6838782096253683, 0.0, 1.0, 1.0, 0.0]"
1108,"[0.044290625464535535, 0.06053826593342317, 0.01999803999607999, 0.125, 0.6838782096253683, 0.0, 1.0, 1.0, 0.0]",33,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, -1.0, 788469.0006834994, 5186551.90524477, 6631443.416368009)","[0.04488971448684601, 0.1488276020841209, 0.029998059996119993, 0.125, 0.6889294233197699, 0.0, 1.0, 0.0, 1.0]"
1109,"[0.04488971448684601, 0.1488276020841209, 0.029998059996119993, 0.125, 0.6889294233197699, 0.0, 1.0, 0.0, 1.0]",47,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 15000000.0, -0.1057628454003337, 1.0, 799469.0006834994, 5186551.90524477, 6631443.416368009)","[0.044345088102927394, 0.10534693619957913, 0.010998021996043992, 0.25, 0.6603760347972499, 0.0, 1.0, 1.0, 0.0]"
1110,"[0.044345088102927394, 0.10534693619957913, 0.010998021996043992, 0.25, 0.6603760347972499, 0.0, 1.0, 1.0, 0.0]",62,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 5500000.0, -0.1057628454003337, -1.0, 789469.0006834994, 5186551.90524477, 6631443.416368009)","[0.044118971138214155, 0.12879859080501127, 0.025998051996103992, 0.125, 0.6785463729479444, 0.0, 1.0, 1.0, 0.0]"
1111,"[0.044118971138214155, 0.12879859080501127, 0.025998051996103992, 0.125, 0.6785463729479444, 0.0, 1.0, 1.0, 0.0]",9,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 13000000.0, -0.1057628454003337, -1.0, 785317.2193634995, 5186551.90524477, 6631443.416368009)","[0.39345005886772544, 0.08437551377148496, 0.010438020876041752, 0.125, 0.6619896169496282, 1.0, 0.0, 1.0, 0.0]"
1112,"[0.39345005886772544, 0.08437551377148496, 0.010438020876041752, 0.125, 0.6619896169496282, 1.0, 0.0, 1.0, 0.0]",45,0.37073372753446665,"(674622.160635952, 2194227.8587135216, 5220000.0, -0.1057628454003337, -1.0, 7199459.061263501, 5186551.90524477, 6631443.416368009)","[0.044118971138214155, 0.21573883721590498, 0.000998001996003992, 0.25, 0.6823347832187456, 0.0, 1.0, 0.0, 1.0]"
1113,"[0.044118971138214155, 0.21573883721590498, 0.000998001996003992, 0.25, 0.6823347832187456, 0.0, 1.0, 0.0, 1.0]",41,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 500000.0, -0.1057628454003337, 1.0, 785317.2193634995, 5186551.90524477, 6631443.416368009)","[0.04375837590145369, 0.3662974672736969, 0.09999819999639999, 0.375, 0.7105373930124876, 0.0, 1.0, 0.0, 1.0]"
1114,"[0.04375837590145369, 0.3662974672736969, 0.09999819999639999, 0.375, 0.7105373930124876, 0.0, 1.0, 0.0, 1.0]",87,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 50000000.0, -0.1057628454003337, 1.0, 778696.2541034995, 5186551.90524477, 6631443.416368009)","[0.04407290248534151, 0.05998444483099204, 0.01999803999607999, 0.125, 0.6889294233197699, 0.0, 1.0, 0.0, 1.0]"
1115,"[0.04407290248534151, 0.05998444483099204, 0.01999803999607999, 0.125, 0.6889294233197699, 0.0, 1.0, 0.0, 1.0]",27,0.27683680664433896,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, 1.0, 784471.3431034994, 5186551.90524477, 6631443.416368009)","[0.3911296371149067, 0.049014808998488, 0.02559805119610239, 0.25, 0.687245685421636, 1.0, 0.0, 0.0, 1.0]"
1116,"[0.3911296371149067, 0.049014808998488, 0.02559805119610239, 0.25, 0.687245685421636, 1.0, 0.0, 0.0, 1.0]",20,0.26984583441131366,"(674622.160635952, 2194227.8587135216, 12800000.0, -0.1057628454003337, 1.0, 7156853.307643503, 5186551.90524477, 6631443.416368009)","[0.04401016152591408, 0.14862340995782058, 0.004798009596019192, 0.125, 0.6942612599971938, 0.0, 1.0, 0.0, 1.0]"
1117,"[0.04401016152591408, 0.14862340995782058, 0.004798009596019192, 0.125, 0.6942612599971938, 0.0, 1.0, 0.0, 1.0]",38,0.2473291636498814,"(674622.160635952, 2194227.8587135216, 2400000.0, -0.1057628454003337, 1.0, 783319.3431034994, 5186551.90524477, 6631443.416368009)","[0.04401016152591408, 0.1481963982628915, 0.004198008396016792, 0.125, 0.702679949487863, 0.0, 1.0, 0.0, 1.0]"
1118,"[0.04401016152591408, 0.1481963982628915, 0.004198008396016792, 0.125, 0.702679949487863, 0.0, 1.0, 0.0, 1.0]",50,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 2100000.0, -0.1057628454003337, 1.0, 783319.3431034994, 5186551.90524477, 6631443.416368009)","[0.39098753090321453, 0.03725637790869426, 0.12753458302916607, 0.125, 0.6805107338291005, 1.0, 0.0, 1.0, 0.0]"
1119,"[0.39098753090321453, 0.03725637790869426, 0.12753458302916607, 0.125, 0.6805107338291005, 1.0, 0.0, 1.0, 0.0]",39,0.37094450794840156,"(674622.160635952, 2194227.8587135216, 63768163.98, -0.1057628454003337, -1.0, 7154244.065493504, 5186551.90524477, 6631443.416368009)","[0.39098753090321453, 0.0950874503458126, 0.001658003316006632, 0.125, 0.6477480005612459, 1.0, 0.0, 1.0, 0.0]"
1120,"[0.39098753090321453, 0.0950874503458126, 0.001658003316006632, 0.125, 0.6477480005612459, 1.0, 0.0, 1.0, 0.0]",65,0.37094450794840156,"(674622.160635952, 2194227.8587135216, 830000.0, -0.1057628454003337, -1.0, 7154244.065493504, 5186551.90524477, 6631443.416368009)","[0.04393910466350747, 0.21556125767781067, 0.02099804199608399, 0.125, 0.6830363406763014, 0.0, 1.0, 1.0, 0.0]"
1121,"[0.04393910466350747, 0.21556125767781067, 0.02099804199608399, 0.125, 0.6830363406763014, 0.0, 1.0, 1.0, 0.0]",74,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 10500000.0, -0.1057628454003337, -1.0, 782014.6530534994, 5186551.90524477, 6631443.416368009)","[0.04393910466350747, 0.32924743123242417, 0.002198004396008792, 0.125, 0.691735653149993, 0.0, 1.0, 0.0, 1.0]"
1122,"[0.04393910466350747, 0.32924743123242417, 0.002198004396008792, 0.125, 0.691735653149993, 0.0, 1.0, 0.0, 1.0]",44,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 1100000.0, -0.1057628454003337, 1.0, 782014.6530534994, 5186551.90524477, 6631443.416368009)","[0.0566288994088113, 0.2517582442312036, 0.465998931997864, 0.125, 0.6343482531219307, 0.0, 1.0, 1.0, 0.0]"
1123,"[0.0566288994088113, 0.2517582442312036, 0.465998931997864, 0.125, 0.6343482531219307, 0.0, 1.0, 1.0, 0.0]",98,1.0,"(674622.160635952, 2194227.8587135216, 233000000.0, -0.1057628454003337, -1.0, 1015014.6530534992, 5186551.90524477, 6631443.416368009)","[0.0566288182594801, 0.3662822910648602, 0.059998119996239996, 0.125, 0.7108881717412656, 0.0, 1.0, 0.0, 1.0]"
1124,"[0.0566288182594801, 0.3662822910648602, 0.059998119996239996, 0.125, 0.7108881717412656, 0.0, 1.0, 0.0, 1.0]",113,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 30000000.0, -0.1057628454003337, 1.0, 1015013.1630534992, 5186551.90524477, 6631443.416368009)","[0.39076435580980473, 0.14119694804481844, 0.0037483907167814336, 0.375, 0.6747579626771433, 1.0, 0.0, 0.0, 1.0]"
1125,"[0.39076435580980473, 0.14119694804481844, 0.0037483907167814336, 0.375, 0.6747579626771433, 1.0, 0.0, 0.0, 1.0]",105,0.37096274707081944,"(674622.160635952, 2194227.8587135216, 1875191.61, -0.1057628454003337, 1.0, 7150146.300493504, 5186551.90524477, 6631443.416368009)","[0.05362416147342669, 0.38516491268066105, 0.049998099996199995, 0.25, 0.6840185211168794, 0.0, 1.0, 0.0, 1.0]"
1126,"[0.05362416147342669, 0.38516491268066105, 0.049998099996199995, 0.25, 0.6840185211168794, 0.0, 1.0, 0.0, 1.0]",136,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.1057628454003337, 1.0, 959844.0255534992, 5186551.90524477, 6631443.416368009)","[0.0541687675700125, 0.3662974672736969, 0.001818003636007272, 0.125, 0.727936017959871, 0.0, 1.0, 0.0, 1.0]"
1127,"[0.0541687675700125, 0.3662974672736969, 0.001818003636007272, 0.125, 0.727936017959871, 0.0, 1.0, 0.0, 1.0]",90,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 910000.0, -0.1057628454003337, 1.0, 969843.6530534992, 5186551.90524477, 6631443.416368009)","[0.054164955185325075, 0.21556125767781067, 0.000138000276000552, 0.0, 0.7067489827416866, 0.0, 1.0, 0.0, 1.0]"
1128,"[0.054164955185325075, 0.21556125767781067, 0.000138000276000552, 0.0, 0.7067489827416866, 0.0, 1.0, 0.0, 1.0]",63,0.2315966440504979,"(674622.160635952, 2194227.8587135216, 70000.0, -0.1057628454003337, 1.0, 969773.6530534992, 5186551.90524477, 6631443.416368009)","[0.05415950892148589, 0.21556125767781067, 0.00019800039600079201, 0.125, 0.7054861793180862, 0.0, 1.0, 0.0, 1.0]"
1129,"[0.05415950892148589, 0.21556125767781067, 0.00019800039600079201, 0.125, 0.7054861793180862, 0.0, 1.0, 0.0, 1.0]",18,0.23100355719201593,"(674622.160635952, 2194227.8587135216, 100000.0, -0.1057628454003337, 1.0, 969673.6530534992, 5186551.90524477, 6631443.416368009)","[0.05416054964804292, 0.21162634825205662, 3.8000076000152e-05, 0.375, 0.6788503811795519, 0.0, 1.0, 1.0, 0.0]"
1130,"[0.05416054964804292, 0.21162634825205662, 3.8000076000152e-05, 0.375, 0.6788503811795519, 0.0, 1.0, 1.0, 0.0]",140,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 20000.0, -0.1057628454003337, -1.0, 969692.7620534992, 5186551.90524477, 6631443.416368009)","[0.4015287309524571, 0.16373254409989965, 0.01999803999607999, 0.375, 0.6716009541181424, 1.0, 0.0, 0.0, 1.0]"
1131,"[0.4015287309524571, 0.16373254409989965, 0.01999803999607999, 0.375, 0.6716009541181424, 1.0, 0.0, 0.0, 1.0]",72,0.36991953695188257,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, 1.0, 7347793.264733504, 5186551.90524477, 6631443.416368009)","[0.05422918420236849, 0.32924743123242417, 0.008398016796033593, 0.375, 0.7019783920303072, 0.0, 1.0, 1.0, 0.0]"
1132,"[0.05422918420236849, 0.32924743123242417, 0.008398016796033593, 0.375, 0.7019783920303072, 0.0, 1.0, 1.0, 0.0]",21,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 4200000.0, -0.1057628454003337, -1.0, 970952.9755934996, 5186551.90524477, 6631443.416368009)","[0.05422918420236849, 0.12857116717167208, 0.20495840991681982, 0.125, 0.6825920209531826, 0.0, 1.0, 1.0, 0.0]"
1133,"[0.05422918420236849, 0.12857116717167208, 0.20495840991681982, 0.125, 0.6825920209531826, 0.0, 1.0, 1.0, 0.0]",41,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 102480000.0, -0.1057628454003337, -1.0, 970952.9755934996, 5186551.90524477, 6631443.416368009)","[0.05422918420236849, 0.21556125767781067, 0.019158038316076632, 0.25, 0.6820073897385528, 0.0, 1.0, 1.0, 0.0]"
1134,"[0.05422918420236849, 0.21556125767781067, 0.019158038316076632, 0.25, 0.6820073897385528, 0.0, 1.0, 1.0, 0.0]",20,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 9580000.0, -0.1057628454003337, -1.0, 970952.9755934996, 5186551.90524477, 6631443.416368009)","[0.39856809520706726, 0.0139090890546921, 0.0037793700787401574, 0.125, 0.672793601795987, 1.0, 0.0, 1.0, 0.0]"
1135,"[0.39856809520706726, 0.0139090890546921, 0.0037793700787401574, 0.125, 0.672793601795987, 1.0, 0.0, 1.0, 0.0]",23,0.37023974956715083,"(674622.160635952, 2194227.8587135216, 1890681.26, -0.1057628454003337, -1.0, 7293432.406853504, 5186551.90524477, 6631443.416368009)","[0.05422918420236849, 0.30953014517537103, 0.002998005996011992, 0.125, 0.5561947523502174, 0.0, 1.0, 0.0, 1.0]"
1136,"[0.05422918420236849, 0.30953014517537103, 0.002998005996011992, 0.125, 0.5561947523502174, 0.0, 1.0, 0.0, 1.0]",44,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 1500000.0, -0.1057628454003337, 1.0, 970952.9755934996, 5186551.90524477, 6631443.416368009)","[0.05422918420236849, 0.27255308128641587, 0.005998011996023992, 0.375, 0.6673214536270521, 0.0, 1.0, 1.0, 0.0]"
1137,"[0.05422918420236849, 0.27255308128641587, 0.005998011996023992, 0.375, 0.6673214536270521, 0.0, 1.0, 1.0, 0.0]",59,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, -1.0, 970952.9755934996, 5186551.90524477, 6631443.416368009)","[0.05422873760873368, 0.2517582442312036, 0.038228076456152914, 0.375, 0.6676020766100743, 0.0, 1.0, 0.0, 1.0]"
1138,"[0.05422873760873368, 0.2517582442312036, 0.038228076456152914, 0.375, 0.6676020766100743, 0.0, 1.0, 0.0, 1.0]",137,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 19115000.0, -0.1057628454003337, 1.0, 970944.7755934997, 5186551.90524477, 6631443.416368009)","[0.05423447007373759, 0.3643025253160733, 0.200998401996804, 0.25, 0.7324259856882279, 0.0, 1.0, 0.0, 1.0]"
1139,"[0.05423447007373759, 0.3643025253160733, 0.200998401996804, 0.25, 0.7324259856882279, 0.0, 1.0, 0.0, 1.0]",154,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 100500000.0, -0.1057628454003337, 1.0, 971050.0305934992, 5186551.90524477, 6631443.416368009)","[0.40857187451690763, 0.09422349918037008, 0.001258002516005032, 0.125, 0.669379355502549, 1.0, 0.0, 0.0, 1.0]"
1140,"[0.40857187451690763, 0.09422349918037008, 0.001258002516005032, 0.125, 0.669379355502549, 1.0, 0.0, 0.0, 1.0]",15,0.3690562589151649,"(674622.160635952, 2194227.8587135216, 630000.0, -0.1057628454003337, 1.0, 7477113.910453505, 5186551.90524477, 6631443.416368009)","[0.05421731365859342, 0.21406501490037844, 0.000838001676003352, 0.0, 0.7110986389785324, 0.0, 1.0, 0.0, 1.0]"
1141,"[0.05421731365859342, 0.21406501490037844, 0.000838001676003352, 0.0, 0.7110986389785324, 0.0, 1.0, 0.0, 1.0]",45,0.23433993273513765,"(674622.160635952, 2194227.8587135216, 420000.0, -0.1057628454003337, 1.0, 970735.0180334992, 5186551.90524477, 6631443.416368009)","[0.4055550554367161, 0.012513848862850424, 0.01999803999607999, 0.125, 0.684439455591413, 1.0, 0.0, 1.0, 0.0]"
1142,"[0.4055550554367161, 0.012513848862850424, 0.01999803999607999, 0.125, 0.684439455591413, 1.0, 0.0, 1.0, 0.0]",6,0.23008980791668296,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, -1.0, 7421721.458503503, 5186551.90524477, 6631443.416368009)","[0.048782649098940756, 0.21055602553825112, 0.1999983999968, 0.25, 0.7172021888592676, 0.0, 1.0, 0.0, 1.0]"
1143,"[0.048782649098940756, 0.21055602553825112, 0.1999983999968, 0.25, 0.7172021888592676, 0.0, 1.0, 0.0, 1.0]",23,0.6289166378278812,"(674622.160635952, 2194227.8587135216, 100000000.0, -0.1057628454003337, 1.0, 870947.9948534997, 5186551.90524477, 6631443.416368009)","[0.048782649098940756, 0.14700917574529843, 0.004678009356018712, 0.125, 0.7049249333520414, 0.0, 1.0, 0.0, 1.0]"
1144,"[0.048782649098940756, 0.14700917574529843, 0.004678009356018712, 0.125, 0.7049249333520414, 0.0, 1.0, 0.0, 1.0]",41,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 2340000.0, -0.1057628454003337, 1.0, 870947.9948534997, 5186551.90524477, 6631443.416368009)","[0.04880217003131577, 0.14686637157720855, 0.01999803999607999, 0.25, 0.6918759646415041, 0.0, 1.0, 1.0, 0.0]"
1145,"[0.04880217003131577, 0.14686637157720855, 0.01999803999607999, 0.25, 0.6918759646415041, 0.0, 1.0, 1.0, 0.0]",3,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, -1.0, 871306.4228134997, 5186551.90524477, 6631443.416368009)","[0.04966665255279507, 0.29114567230479327, 0.009998019996039992, 0.125, 0.7421074786024976, 0.0, 1.0, 0.0, 1.0]"
