,State,State_index,Action,Reward,Reward_Terms,Next_State
1984,"[0, 2, 2, 1, 0]",42,36,0.762132895444681,"(758242.7977055736, 3000000.0, -0.001040354123038396, 0.03084830655995412)","[1, 2, 2, 1, 1]"
1985,"[1, 2, 2, 1, 1]",107,8,0.776287179878157,"(758242.7977055736, 21000000.0, 0.22087843956060674, 0.21877110861363652)","[0, 1, 3, 0, 0]"
1986,"[0, 1, 3, 0, 0]",28,9,0.8570727944839237,"(758242.7977055736, 10000000.0, 0.7842930560592, 0.03084830655995412)","[0, 0, 1, 0, 0]"
1987,"[0, 0, 1, 0, 0]",4,69,0.7657608975617615,"(758242.7977055736, 168000.0, 0.028970118856057145, 0.03084830655995412)","[0, 0, 2, 0, 0]"
1988,"[0, 0, 2, 0, 0]",8,78,0.743278263877717,"(758242.7977055736, 205000.0, -0.1570039927623954, 0.03084830655995412)","[0, 0, 2, 0, 0]"
1989,"[0, 0, 2, 0, 0]",8,78,0.630428331662351,"(758242.7977055736, 215000.0, -1.0904874175646, 0.03084830655995412)","[1, 2, 2, 1, 1]"
1990,"[1, 2, 2, 1, 1]",107,47,0.8338528068158947,"(758242.7977055736, 7000000.0, 0.780035796406104, 0.2186644774061398)","[0, 0, 3, 1, 0]"
1991,"[0, 0, 3, 1, 0]",14,39,0.7595811196541059,"(758242.7977055736, 33000000.0, -0.032510388070882974, 0.020486308368546303)","[1, 2, 1, 1, 1]"
1992,"[1, 2, 1, 1, 1]",103,26,0.7356259355034029,"(758242.7977055736, 10000.0, -0.031838195771716954, 0.21931340341138292)","[1, 2, 2, 1, 1]"
1993,"[1, 2, 2, 1, 1]",107,15,0.7475279815726065,"(758242.7977055736, 5000000.0, -0.006455022748711578, 0.2187801665631945)","[1, 2, 0, 1, 1]"
1994,"[1, 2, 0, 1, 1]",99,21,0.7471891367218816,"(758242.7977055736, 1000000.0, 0.06327821876404802, 0.2187801665631945)","[0, 1, 3, 1, 0]"
1995,"[0, 1, 3, 1, 0]",30,78,0.6271343610255998,"(758242.7977055736, 50000000.0, -1.1168934779390876, 0.03168964395371893)","[0, 1, 3, 1, 0]"
1996,"[0, 1, 3, 1, 0]",30,67,0.5715206477107311,"(758242.7977055736, 50000000.0, -1.5769245878564297, 0.03168964395371893)","[1, 2, 2, 1, 1]"
1997,"[1, 2, 2, 1, 1]",107,46,0.9658597397028587,"(758242.7977055736, 2000000.0, 1.8718296351403392, 0.21851008551326767)","[0, 2, 3, 1, 0]"
1998,"[0, 2, 3, 1, 0]",46,93,0.7639067230826956,"(758242.7977055736, 100000000.0, -0.013083666063529762, 0.004132068672262231)","[1, 1, 2, 0, 1]"
1999,"[1, 1, 2, 0, 1]",89,57,0.737416886028058,"(758242.7977055736, 7090000.0, -0.01782694890593199, 0.21851008551326767)","[1, 1, 0, 0, 1]"
2000,"[1, 1, 0, 0, 1]",81,21,0.7390500407425603,"(758242.7977055736, 700000.0, -0.01906096167497041, 0.21853777348431783)","[1, 1, 1, 0, 1]"
2001,"[1, 1, 1, 0, 1]",85,16,0.74394096393145,"(758242.7977055736, 2500000.0, 0.0, 0.21863857655645208)","[1, 2, 1, 1, 1]"
2002,"[1, 2, 1, 1, 1]",103,0,0.7395564738526097,"(758242.7977055736, 100000000.0, 0.0, 0.21863857655645208)","[1, 2, 2, 1, 1]"
2003,"[1, 2, 2, 1, 1]",107,0,0.7267002712991133,"(758242.7977055736, 100000000.0, -0.10634522993496758, 0.21863857655645208)","[1, 1, 2, 0, 1]"
2004,"[1, 1, 2, 0, 1]",89,16,0.7395564738526097,"(758242.7977055736, 250000.0, 0.0, 0.21863857655645208)","[1, 1, 1, 1, 1]"
2005,"[1, 1, 1, 1, 1]",87,15,0.7395564738526097,"(758242.7977055736, 740000.0, 0.0, 0.21863857655645208)","[0, 1, 1, 1, 0]"
2006,"[0, 1, 1, 1, 0]",22,56,1.0,"(758242.7977055736, 50000000.0, 6.944546058246532, 0.004132068672262231)","[0, 1, 3, 1, 0]"
2007,"[0, 1, 3, 1, 0]",30,86,0.7665583967834179,"(758242.7977055736, 1500000.0, 0.008850715278270777, 0.004132068672262231)","[0, 3, 3, 0, 0]"
2008,"[0, 3, 3, 0, 0]",60,15,0.9992091295286366,"(758242.7977055736, 180000.0, 1.933314456836265, 0.004132068672262231)","[1, 1, 3, 1, 1]"
2009,"[1, 1, 3, 1, 1]",95,48,0.7401828277192253,"(758242.7977055736, 700000.0, 0.004887555586072099, 0.21834499520191403)","[0, 1, 3, 0, 0]"
2010,"[0, 1, 3, 0, 0]",28,9,0.7468474505722206,"(758242.7977055736, 100000000.0, -0.1536160464399078, 0.0047122952341093205)","[1, 1, 1, 1, 1]"
2011,"[1, 1, 1, 1, 1]",87,15,0.7443869278817242,"(758242.7977055736, 150000.0, 0.0, 0.17868154085489718)","[0, 1, 3, 1, 0]"
2012,"[0, 1, 3, 1, 0]",30,62,0.7660196482452265,"(758242.7977055736, 510000.0, 0.021613104513682556, 0.02135093227735551)","[0, 0, 0, 0, 0]"
2013,"[0, 0, 0, 0, 0]",0,42,1.0,"(758242.7977055736, 80000000.0, 2.423939034009659, 0.02190305779419666)","[0, 0, 0, 0, 0]"
2014,"[0, 0, 0, 0, 0]",0,42,1.0,"(758242.7977055736, 10000000.0, 18.961749219787837, 0.02190305779419666)","[1, 1, 2, 1, 1]"
2015,"[1, 1, 2, 1, 1]",91,20,0.745365148910014,"(758242.7977055736, 26000000.0, 0.0, 0.17058979371978228)","[1, 1, 2, 1, 1]"
2016,"[1, 1, 2, 1, 1]",91,9,0.745365148910014,"(758242.7977055736, 26000000.0, 0.0, 0.17058979371978228)","[0, 1, 3, 1, 0]"
2017,"[0, 1, 3, 1, 0]",30,38,0.8321692290618555,"(758242.7977055736, 13000000.0, 0.0, 0.01833690194826929)","[0, 1, 0, 1, 0]"
2018,"[0, 1, 0, 1, 0]",18,9,0.7637711838320046,"(758242.7977055736, 26000000.0, -0.0, 0.01833690194826929)","[0, 0, 1, 0, 0]"
2019,"[0, 0, 1, 0, 0]",4,44,1.0,"(758242.7977055736, 15000000.0, 5.236351899138708, 0.027724758260034153)","[0, 0, 2, 1, 0]"
2020,"[0, 0, 2, 1, 0]",10,78,0.7952775767049135,"(758242.7977055736, 3000000.0, 0.2700056072027318, 0.027724758260034153)","[0, 1, 0, 0, 0]"
2021,"[0, 1, 0, 0, 0]",16,26,0.761021578344412,"(758242.7977055736, 141000.0, -0.008696370853659601, 0.03629007604850757)","[0, 1, 1, 0, 0]"
2022,"[0, 1, 1, 0, 0]",20,26,0.8198915250751577,"(758242.7977055736, 717000.0, 0.48217505989410353, 0.03629007604850757)","[0, 1, 2, 0, 0]"
2023,"[0, 1, 2, 0, 0]",24,68,0.7660332895756253,"(758242.7977055736, 237000.0, 0.03666508801428418, 0.03629007604850757)","[0, 2, 3, 1, 0]"
2024,"[0, 2, 3, 1, 0]",46,57,0.735190521182326,"(758242.7977055736, 22000000.0, -0.22021696247935993, 0.034536340698308)","[0, 0, 3, 0, 0]"
2025,"[0, 0, 3, 0, 0]",12,78,0.7690157482565724,"(758242.7977055736, 1000000.0, 0.059556384858055304, 0.03451077106587843)","[1, 1, 0, 1, 1]"
2026,"[1, 1, 0, 1, 1]",83,51,0.7384332821052718,"(758242.7977055736, 3000000.0, 0.0, 0.22792950707303847)","[0, 2, 0, 1, 0]"
2027,"[0, 2, 0, 1, 0]",34,16,0.7468947126448404,"(758242.7977055736, 3000000.0, -0.16711316618018396, 0.034345907792965376)","[1, 0, 2, 1, 1]"
2028,"[1, 0, 2, 1, 1]",75,0,0.6694549012408323,"(758242.7977055736, 100000000.0, 0.030617349088552584, 0.16970978206765522)","[0, 1, 2, 1, 0]"
2029,"[0, 1, 2, 1, 0]",26,26,0.8342161123429102,"(758242.7977055736, 550000.0, 0.5991249312515378, 0.03474838503565599)","[1, 2, 0, 1, 1]"
2030,"[1, 2, 0, 1, 1]",99,26,0.7296249149175895,"(758242.7977055736, 170000.0, -0.13100009716884695, 0.16979134794754872)","[0, 3, 2, 1, 0]"
2031,"[0, 3, 2, 1, 0]",58,36,0.7045665066459104,"(758242.7977055736, 1275000.0, -0.4733237231200207, 0.03474838503565599)","[1, 1, 1, 0, 1]"
2032,"[1, 1, 1, 0, 1]",85,43,0.7455673560042405,"(758242.7977055736, 5000000.0, 0.0, 0.16891715673070906)","[1, 1, 2, 1, 1]"
2033,"[1, 1, 2, 1, 1]",91,26,0.7457233240096387,"(758242.7977055736, 10000000.0, 0.0, 0.16762700488940582)","[1, 1, 1, 0, 1]"
2034,"[1, 1, 1, 0, 1]",85,30,0.7656330120376631,"(758242.7977055736, 5000000.0, 0.0, 0.16779089051702106)","[1, 1, 0, 0, 1]"
2035,"[1, 1, 0, 0, 1]",81,12,0.7550300296565274,"(758242.7977055736, 5000000.0, 0.0775500684376056, 0.16819292907157707)","[1, 1, 0, 1, 1]"
2036,"[1, 1, 0, 1, 1]",83,17,0.6930247662081891,"(758242.7977055736, 20750000.0, -0.43535130902229696, 0.16819292907157707)","[0, 0, 3, 0, 0]"
2037,"[0, 0, 3, 0, 0]",12,9,1.0,"(758242.7977055736, 30000000.0, 5.72163318548482, 0.03591913991953455)","[0, 0, 2, 0, 0]"
2038,"[0, 0, 2, 0, 0]",8,82,0.7614818631919574,"(758242.7977055736, 200000.0, -0.0015437931795452284, 0.03573014160152413)","[1, 3, 0, 1, 1]"
2039,"[1, 3, 0, 1, 1]",115,14,0.7916212784067446,"(758242.7977055736, 250000000.0, 0.39797261080649293, 0.1859362980409159)","[1, 3, 2, 1, 1]"
2040,"[1, 3, 2, 1, 1]",123,41,0.7435098915734955,"(758242.7977055736, 100000000.0, 0.0, 0.1859362980409159)","[0, 2, 3, 1, 0]"
2041,"[0, 2, 3, 1, 0]",46,102,0.6815364367137083,"(758242.7977055736, 250000000.0, -0.662844416415784, 0.03573014160152413)","[1, 0, 2, 1, 1]"
2042,"[1, 0, 2, 1, 1]",75,26,0.7415098410756177,"(758242.7977055736, 350000.0, 0.05170004562503979, 0.26387402760122913)","[0, 0, 2, 1, 0]"
2043,"[0, 0, 2, 1, 0]",10,78,0.7451136638739579,"(758242.7977055736, 161000.0, -0.1291947426001866, 0.04347531034647899)","[0, 0, 2, 1, 0]"
2044,"[0, 0, 2, 1, 0]",10,67,0.7637742359134057,"(758242.7977055736, 113000.0, 0.01571619657878478, 0.04341666522895699)","[1, 1, 3, 1, 1]"
2045,"[1, 1, 3, 1, 1]",95,12,0.7336742389403866,"(758242.7977055736, 26800000.0, 0.0, 0.2672958392021565)","[1, 1, 2, 0, 1]"
2046,"[1, 1, 2, 0, 1]",89,26,0.7431036245228964,"(758242.7977055736, 290000.0, 0.0779989404915495, 0.2672958392021565)","[0, 1, 0, 0, 0]"
2047,"[0, 1, 0, 0, 0]",16,69,0.9435983357293193,"(758242.7977055736, 1250000.0, 1.5195017129024697, 0.050326284713295664)","[1, 1, 2, 0, 1]"
2048,"[1, 1, 2, 0, 1]",89,12,0.7336742389403866,"(758242.7977055736, 2000000.0, 0.0, 0.2672958392021565)","[1, 1, 1, 0, 1]"
2049,"[1, 1, 1, 0, 1]",85,18,0.7336742389403866,"(758242.7977055736, 4800000.0, 0.0, 0.2672958392021565)","[0, 0, 1, 0, 0]"
2050,"[0, 0, 1, 0, 0]",4,9,0.8457453159515618,"(758242.7977055736, 11500000.0, 0.6378730716722943, 0.05396132829690215)","[0, 0, 0, 0, 0]"
2051,"[0, 0, 0, 0, 0]",0,30,0.8244849789145716,"(758242.7977055736, 10000000.0, 0.5378429058267875, 0.05396132829690215)","[1, 0, 3, 1, 1]"
2052,"[1, 0, 3, 1, 1]",79,11,0.7547888703213828,"(758242.7977055736, 20000000.0, 0.015614269075190123, 0.26651262837196604)","[1, 3, 2, 1, 1]"
2053,"[1, 3, 2, 1, 1]",123,45,0.7334575054839176,"(758242.7977055736, 10000000.0, -0.011039057136573223, 0.2580495796795667)","[1, 1, 3, 0, 1]"
2054,"[1, 1, 3, 0, 1]",93,24,0.734793089174667,"(758242.7977055736, 2698552.06, 0.0, 0.25804082125014316)","[0, 1, 2, 0, 0]"
2055,"[0, 1, 2, 0, 0]",24,63,0.7688535757995258,"(758242.7977055736, 70000.0, 0.08179035393339544, 0.05808621458998982)","[0, 0, 2, 0, 0]"
2056,"[0, 0, 2, 0, 0]",8,15,0.7589576393396845,"(758242.7977055736, 25000000.0, -6.784905185935364e-05, 0.05808621458998982)","[1, 0, 2, 0, 1]"
2057,"[1, 0, 2, 0, 1]",73,17,0.761552781003327,"(758242.7977055736, 50000000.0, 0.19677890873808834, 0.23346621843097856)","[0, 1, 2, 0, 0]"
2058,"[0, 1, 2, 0, 0]",24,12,0.761712625637042,"(758242.7977055736, 70000.0, 0.051118971208263184, 0.08648406197565356)","[1, 1, 2, 0, 1]"
2059,"[1, 1, 2, 0, 1]",89,15,0.7367311388289332,"(758242.7977055736, 210000.0, 0.0, 0.2420094671041035)","[1, 0, 2, 0, 1]"
2060,"[1, 0, 2, 0, 1]",73,29,1.0,"(758242.7977055736, 112000000.0, -0.001909001605983565, 0.2836633025921746)","[1, 1, 0, 0, 1]"
2061,"[1, 1, 0, 0, 1]",81,16,0.7631747023564164,"(758242.7977055736, 18000000.0, 0.0, 0.2844010142418763)","[1, 1, 2, 1, 1]"
2062,"[1, 1, 2, 1, 1]",91,26,0.7316063737887656,"(758242.7977055736, 1420000.0, 0.0, 0.2844010142418763)","[1, 3, 2, 0, 1]"
2063,"[1, 3, 2, 0, 1]",121,20,0.7366120140388309,"(758242.7977055736, 5500000.0, 0.03799716581654614, 0.28099202134632634)","[1, 1, 1, 1, 1]"
2064,"[1, 1, 1, 1, 1]",87,23,0.7320184910336616,"(758242.7977055736, 18896846.88, 0.0, 0.28099202134632634)","[1, 0, 2, 0, 1]"
2065,"[1, 0, 2, 0, 1]",73,26,0.7204456353742198,"(758242.7977055736, 1380000.0, -0.09572951196018685, 0.28099202134632634)","[1, 0, 1, 0, 1]"
2066,"[1, 0, 1, 0, 1]",69,15,0.7320184910336616,"(758242.7977055736, 1610000.0, 0.0, 0.28099202134632634)","[0, 0, 2, 0, 0]"
2067,"[0, 0, 2, 0, 0]",8,15,0.781035065864947,"(758242.7977055736, 1870000.0, 0.20904843154317546, 0.08458021691647952)","[1, 0, 2, 0, 1]"
2068,"[1, 0, 2, 0, 1]",73,20,0.7320184910336616,"(758242.7977055736, 2270000.0, 0.0, 0.28099202134632634)","[1, 1, 2, 0, 1]"
2069,"[1, 1, 2, 0, 1]",89,12,0.778389846647647,"(758242.7977055736, 154300000.0, 0.37309548425287237, 0.27050826012252277)","[1, 0, 3, 1, 1]"
2070,"[1, 0, 3, 1, 1]",79,32,0.7355441119079893,"(758242.7977055736, 524009.13, -0.0, 0.2704876918825253)","[0, 0, 0, 1, 0]"
2071,"[0, 0, 0, 1, 0]",2,36,1.0,"(758242.7977055736, 547645.0, 9.130180218604098, 0.09388834199629739)","[1, 0, 1, 1, 1]"
2072,"[1, 0, 1, 1, 1]",71,47,0.7528156371839133,"(758242.7977055736, 524345.0, 0.16154826174550516, 0.2705083568572706)","[1, 1, 2, 0, 1]"
2073,"[1, 1, 2, 0, 1]",89,8,0.7328093174116433,"(758242.7977055736, 22000000.0, -0.002873179254722918, 0.27157720488145815)","[1, 1, 0, 0, 1]"
2074,"[1, 1, 0, 0, 1]",81,45,0.7522248358329772,"(758242.7977055736, 1791698.08, 0.06327821876409298, 0.27164379974543124)","[1, 1, 2, 0, 1]"
2075,"[1, 1, 2, 0, 1]",89,68,0.7923642413653949,"(758242.7977055736, 8400000.0, 0.48982582827287996, 0.27164379974543124)","[1, 1, 1, 0, 1]"
2076,"[1, 1, 1, 0, 1]",85,18,0.7330844479668163,"(758242.7977055736, 5000000.0, 0.0, 0.27217453152494087)","[1, 0, 1, 0, 1]"
2077,"[1, 0, 1, 0, 1]",69,66,0.7368668091812823,"(758242.7977055736, 87300000.0, 0.03337445352456615, 0.274261668956303)","[0, 0, 2, 1, 0]"
2078,"[0, 0, 2, 1, 0]",10,46,0.7249562809854945,"(758242.7977055736, 1040000.0, -0.27873124205745725, 0.11828555654805022)","[1, 1, 3, 1, 1]"
2079,"[1, 1, 3, 1, 1]",95,20,0.7368570250130194,"(758242.7977055736, 50000000.0, 0.0, 0.24096814909930522)","[1, 0, 1, 0, 0]"
2080,"[1, 0, 1, 0, 0]",68,24,0.8246746151728586,"(758242.7977055736, 40000000.0, -0.321506659656932, 0.1953605770457246)","[1, 2, 1, 1, 1]"
2081,"[1, 2, 1, 1, 1]",103,5,0.7394672933178835,"(758242.7977055736, 75000000.0, 0.02152319129826998, 0.2408994603756443)","[1, 1, 3, 0, 1]"
2082,"[1, 1, 3, 0, 1]",93,9,0.7367372092280724,"(758242.7977055736, 26321200.34, 0.0, 0.24195925336566998)","[1, 1, 1, 0, 1]"
2083,"[1, 1, 1, 0, 1]",85,29,0.8134475645253103,"(758242.7977055736, 26628391.36, -0.2073737929375211, 0.24289034342102028)","[1, 1, 1, 0, 1]"
2084,"[1, 1, 1, 0, 1]",85,15,0.7366246486331641,"(758242.7977055736, 3100000.0, 0.0, 0.24289034342102028)","[1, 1, 2, 1, 0]"
2085,"[1, 1, 2, 1, 0]",90,47,0.6345348398611832,"(758242.7977055736, 4310000.0, -0.8893564189250236, 0.19801067746381762)","[1, 1, 2, 0, 0]"
2086,"[1, 1, 2, 0, 0]",88,15,0.7465787432683292,"(758242.7977055736, 749000.0, 0.03066746272155254, 0.19121852451052015)","[1, 1, 3, 1, 1]"
2087,"[1, 1, 3, 1, 1]",95,26,0.7367375492374532,"(758242.7977055736, 1280000.0, 0.0, 0.2419564408418606)","[1, 2, 1, 1, 1]"
2088,"[1, 2, 1, 1, 1]",103,26,0.7297558424745294,"(758242.7977055736, 250000.0, -0.057751984534478634, 0.2419564408418606)","[1, 3, 2, 1, 0]"
2089,"[1, 3, 2, 1, 0]",122,59,0.7754961728639289,"(758242.7977055736, 250000000.0, 0.2698695666613315, 0.19121852451052015)","[1, 0, 2, 1, 1]"
2090,"[1, 0, 2, 1, 1]",75,99,0.7301321275722252,"(758242.7977055736, 100000.0, -0.07333402581598897, 0.2232618066256138)","[1, 1, 2, 1, 1]"
2091,"[1, 1, 2, 1, 1]",91,47,0.7357572576611513,"(758242.7977055736, 1300000.0, -0.026803508718756055, 0.2232618066256138)","[1, 1, 1, 0, 1]"
2092,"[1, 1, 1, 0, 1]",85,31,0.7382103447063117,"(758242.7977055736, 3000000.0, 0.0, 0.22977362308279012)","[1, 1, 1, 0, 1]"
2093,"[1, 1, 1, 0, 1]",85,15,0.7382103447063117,"(758242.7977055736, 6830104.49, 0.0, 0.22977362308279012)","[1, 1, 3, 0, 1]"
2094,"[1, 1, 3, 0, 1]",93,16,0.7382103447063117,"(758242.7977055736, 2930000.0, 0.0, 0.22977362308279012)","[1, 1, 1, 0, 1]"
2095,"[1, 1, 1, 0, 1]",85,15,0.7382103447063117,"(758242.7977055736, 2117858.92, 0.0, 0.22977362308279012)","[1, 1, 3, 1, 1]"
2096,"[1, 1, 3, 1, 1]",95,26,0.9918249836451278,"(758242.7977055736, 1020000.0, 2.0978633594186764, 0.22976189220216828)","[1, 3, 2, 1, 1]"
2097,"[1, 3, 2, 1, 1]",123,45,0.6658063166157545,"(758242.7977055736, 3000000.0, -0.5989306560817613, 0.22976189220216828)","[1, 2, 3, 1, 1]"
2098,"[1, 2, 3, 1, 1]",111,35,0.7569390225891091,"(758242.7977055736, 2000000.0, 0.1549100313999798, 0.22976189220216828)","[1, 2, 1, 1, 1]"
2099,"[1, 2, 1, 1, 1]",103,6,0.7595987767696176,"(758242.7977055736, 1000000.0, 0.1773188148644426, 0.23016945339903788)","[1, 2, 1, 1, 1]"
2100,"[1, 2, 1, 1, 1]",103,26,0.8949364516856877,"(758242.7977055736, 2000000.0, 1.2968186125631982, 0.23016945339903788)","[1, 1, 1, 1, 1]"
2101,"[1, 1, 1, 1, 1]",87,18,0.7381624923040404,"(758242.7977055736, 15000000.0, 0.0, 0.23016945339903788)","[1, 2, 0, 0, 1]"
2102,"[1, 2, 0, 0, 1]",97,13,0.7689388408439309,"(758242.7977055736, 28000000.0, -0.03491797518009611, 0.2360924663705443)","[1, 0, 2, 0, 1]"
2103,"[1, 0, 2, 0, 1]",73,57,0.7374464521531541,"(758242.7977055736, 2600000.0, 0.0, 0.2360924663705443)","[1, 0, 1, 0, 1]"
2104,"[1, 0, 1, 0, 1]",69,57,0.7358246525733438,"(758242.7977055736, 1500000.0, -0.013415364957550545, 0.2360924663705443)","[1, 0, 2, 0, 1]"
2105,"[1, 0, 2, 0, 1]",73,57,0.7361208714618559,"(758242.7977055736, 7200000.0, -0.010965071748586743, 0.2360924663705443)","[1, 1, 2, 0, 0]"
2106,"[1, 1, 2, 0, 0]",88,18,0.7279398642013558,"(758242.7977055736, 60000.0, -0.13289233845996412, 0.181837678728884)","[1, 0, 0, 0, 1]"
2107,"[1, 0, 0, 0, 1]",65,51,0.7374464521531541,"(758242.7977055736, 14000000.0, 0.0, 0.2360924663705443)","[1, 0, 3, 0, 1]"
2108,"[1, 0, 3, 0, 1]",77,26,0.7373894607848209,"(758242.7977055736, 1200000.0, 0.0, 0.23656389330586794)","[1, 3, 2, 0, 1]"
2109,"[1, 3, 2, 0, 1]",121,89,0.735195356352968,"(758242.7977055736, 640000.0, -0.018149413820745405, 0.23656389330586794)","[1, 3, 3, 0, 0]"
2110,"[1, 3, 3, 0, 0]",124,14,0.7425796784125605,"(758242.7977055736, 760000.0, -0.020444975147798538, 0.18220681091890462)","[1, 0, 2, 1, 1]"
2111,"[1, 0, 2, 1, 1]",75,15,0.736195216441304,"(758242.7977055736, 10000000.0, -0.00987867053131447, 0.23656389330586794)","[1, 0, 3, 0, 1]"
2112,"[1, 0, 3, 0, 1]",77,57,0.7360613932287028,"(758242.7977055736, 2000000.0, -0.010965071748586743, 0.23658446440452632)","[1, 1, 0, 0, 1]"
2113,"[1, 1, 0, 0, 1]",81,59,0.7373955174099892,"(758242.7977055736, 29453827.41, 0.0, 0.23651379350435434)","[1, 1, 1, 0, 0]"
2114,"[1, 1, 1, 0, 0]",84,10,0.40424687710887613,"(758242.7977055736, 5000000.0, -2.831206819155417, 0.19405038950410772)","[1, 0, 2, 1, 0]"
2115,"[1, 0, 2, 1, 0]",74,17,1.0,"(758242.7977055736, 130000000.0, 0.0016986112780660954, 0.13410343708127914)","[1, 1, 3, 1, 1]"
2116,"[1, 1, 3, 1, 1]",95,15,0.7373955174099892,"(758242.7977055736, 4700000.0, -0.0, 0.23651379350435434)","[1, 0, 1, 1, 1]"
2117,"[1, 0, 1, 1, 1]",71,15,0.7471969713807312,"(758242.7977055736, 5000000.0, 0.0, 0.22797327272489795)","[1, 0, 2, 1, 0]"
2118,"[1, 0, 2, 1, 0]",74,47,0.7497020002983741,"(758242.7977055736, 3000000.0, -0.0019126809381943856, 0.13280310907249898)","[1, 2, 0, 1, 1]"
2119,"[1, 2, 0, 1, 1]",99,5,0.7384279912230617,"(758242.7977055736, 3500000.0, 0.0, 0.22797327272489795)","[1, 0, 1, 1, 1]"
2120,"[1, 0, 1, 1, 1]",71,26,0.7352685113132303,"(758242.7977055736, 25000.0, -0.026622957462113038, 0.22817760945815763)","[1, 1, 0, 0, 0]"
2121,"[1, 1, 0, 0, 0]",80,69,0.7217388254330368,"(758242.7977055736, 5000000.0, -0.20272619877506817, 0.1632981948759177)","[1, 0, 2, 1, 0]"
2122,"[1, 0, 2, 1, 0]",74,47,0.7469403179369893,"(758242.7977055736, 414000.0, 0.005738042814555976, 0.1632981948759177)","[1, 0, 2, 1, 1]"
2123,"[1, 0, 2, 1, 1]",75,26,0.769128692453043,"(758242.7977055736, 900000.0, 0.2542177208877145, 0.22823784392618332)","[1, 3, 3, 1, 1]"
2124,"[1, 3, 3, 1, 1]",127,23,1.0,"(758242.7977055736, 150000000.0, 0.03967634038910894, 0.22243549367278403)","[1, 1, 2, 0, 0]"
2125,"[1, 1, 2, 0, 0]",88,36,0.6966937284484633,"(758242.7977055736, 100000000.0, -0.40989675217022165, 0.1632981948759177)","[1, 0, 2, 1, 1]"
2126,"[1, 0, 2, 1, 1]",75,26,0.7413186166070513,"(758242.7977055736, 9000000.0, -0.015390263156248887, 0.18867204364873047)","[1, 0, 3, 1, 1]"
2127,"[1, 0, 3, 1, 1]",79,26,0.74347373748865,"(758242.7977055736, 3500000.0, 0.002436682610791283, 0.18867204364873047)","[1, 0, 1, 0, 1]"
2128,"[1, 0, 1, 0, 1]",69,15,0.7589316109520357,"(758242.7977055736, 9000000.0, 0.0, 0.18893440627923497)","[1, 0, 0, 1, 1]"
2129,"[1, 0, 0, 1, 1]",67,20,0.7446433427836788,"(758242.7977055736, 1208984.46, 0.0, 0.17656050226720776)","[0, 0, 0, 1, 0]"
2130,"[0, 0, 0, 1, 0]",2,50,0.738504311763408,"(758242.7977055736, 1500000.0, -0.14223586302881114, 0.08510609377070989)","[0, 1, 1, 1, 0]"
2131,"[0, 1, 1, 1, 0]",22,36,0.8977779157960672,"(758242.7977055736, 20000000.0, 0.318981340025245, 0.07288468601889235)","[1, 2, 1, 0, 1]"
2132,"[1, 2, 1, 0, 1]",101,26,0.8237740652003042,"(758242.7977055736, 8800000.0, 0.41929371028187773, 0.1850141453651515)","[0, 2, 0, 1, 0]"
2133,"[0, 2, 0, 1, 0]",34,29,1.0,"(758242.7977055736, 3100000.0, 2.8212729329529522, 0.09463810179049507)","[1, 2, 2, 0, 1]"
2134,"[1, 2, 2, 0, 1]",105,15,0.9126728680532383,"(758242.7977055736, 4400000.0, 1.3983771781619672, 0.1850141453651515)","[1, 0, 2, 1, 1]"
2135,"[1, 0, 2, 1, 1]",75,1,0.7436213717178529,"(758242.7977055736, 70000000.0, 0.0, 0.1850141453651515)","[1, 0, 2, 1, 1]"
2136,"[1, 0, 2, 1, 1]",75,26,0.7519717652579225,"(758242.7977055736, 100000.0, 0.06634822083860067, 0.1850583020828655)","[1, 0, 0, 0, 1]"
2137,"[1, 0, 0, 0, 1]",65,32,0.7435936751508547,"(758242.7977055736, 28000000.0, 0.0, 0.18524324861500957)","[1, 2, 2, 0, 1]"
2138,"[1, 2, 2, 0, 1]",105,5,0.7597535134002237,"(758242.7977055736, 7760000.0, 0.1336725761118055, 0.18524324861500957)","[1, 0, 0, 0, 1]"
2139,"[1, 0, 0, 0, 1]",65,42,0.7507731385159669,"(758242.7977055736, 22000581.25, 0.05938780749568181, 0.18524324861500957)","[0, 3, 1, 1, 0]"
2140,"[0, 3, 1, 1, 0]",54,26,0.7851900075261576,"(758242.7977055736, 4140000.0, 0.25347558094061434, 0.09463810179049507)","[1, 0, 1, 0, 1]"
2141,"[1, 0, 1, 0, 1]",69,15,0.7447970010975601,"(758242.7977055736, 570000.0, 0.0, 0.18355857506335652)","[1, 0, 2, 0, 1]"
2142,"[1, 0, 2, 0, 1]",73,16,0.7437973373595858,"(758242.7977055736, 250000.0, 0.0, 0.18355857506335652)","[0, 0, 2, 0, 0]"
2143,"[0, 0, 2, 0, 0]",8,55,0.8852898898065831,"(758242.7977055736, 100000000.0, 1.0664482993358655, 0.07959454140675226)","[1, 0, 2, 1, 1]"
2144,"[1, 0, 2, 1, 1]",75,26,0.7434288747235208,"(758242.7977055736, 1500000.0, -0.0031099518339314665, 0.18349650953890984)","[0, 1, 1, 0, 0]"
2145,"[0, 1, 1, 0, 0]",20,38,0.8743001550744139,"(758242.7977055736, 10000000.0, 0.9755423057383251, 0.07959454140675226)","[0, 0, 3, 1, 0]"
